date_report,FB_consensus_estimate_eps,FB_reported_eps,FB_revenue_estimate,FB_revenue_actual,AAPL_consensus_estimate_eps,AAPL_reported_eps,AAPL_revenue_estimate,AAPL_revenue_actual,AMZN_consensus_estimate_eps,AMZN_reported_eps,AMZN_revenue_estimate,AMZN_revenue_actual,NFLX_consensus_estimate_eps,NFLX_reported_eps,NFLX_revenue_estimate,NFLX_revenue_actual,GOOGL_consensus_estimate_eps,GOOGL_reported_eps,GOOGL_revenue_estimate,GOOGL_revenue_actual,MSFT_consensus_estimate_eps,MSFT_reported_eps,MSFT_revenue_estimate,MSFT_revenue_actual
2019-03-21,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-22,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-23,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-24,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-25,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-26,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-27,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-28,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-29,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-30,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-03-31,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-01,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-02,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-03,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-04,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-05,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-06,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-07,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-08,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-09,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-10,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-11,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-12,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-13,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-14,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-15,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.24,0.3,4210000000.0,4190000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-16,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-17,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-18,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-19,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-20,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-21,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-22,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-23,2.18,2.38,16400000000.0,16910000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.09,1.1,32530000000.0,32470000000.0
2019-04-24,1.65,0.85,14970000000.0,15080000000.0,1.0425,1.045,84070000000.0,84310000000.0,5.55,6.04,71730000000.0,72380000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-04-25,1.65,0.85,14970000000.0,15080000000.0,1.0425,1.045,84070000000.0,84310000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-04-26,1.65,0.85,14970000000.0,15080000000.0,1.0425,1.045,84070000000.0,84310000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-04-27,1.65,0.85,14970000000.0,15080000000.0,1.0425,1.045,84070000000.0,84310000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-04-28,1.65,0.85,14970000000.0,15080000000.0,1.0425,1.045,84070000000.0,84310000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,11.08,12.77,31280000000.0,31840000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-04-29,1.65,0.85,14970000000.0,15080000000.0,1.0425,1.045,84070000000.0,84310000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-04-30,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-01,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-02,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-03,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-04,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-05,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-06,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-07,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-08,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-09,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-10,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-11,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-12,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-13,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-14,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-15,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-16,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-17,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-18,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-19,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-20,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-21,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-22,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-23,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-24,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-25,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-26,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-27,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-28,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-29,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-30,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-05-31,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-01,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-02,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-03,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-04,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-05,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-06,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-07,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-08,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-09,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-10,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-11,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-12,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-13,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-14,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-15,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-16,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-17,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-18,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-19,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-20,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-21,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-22,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-23,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-24,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
2019-06-25,1.65,0.85,14970000000.0,15080000000.0,0.5925,0.615,57400000000.0,58020000000.0,4.61,7.09,59730000000.0,59700000000.0,0.57,0.76,4500000000.0,4520000000.0,10.56,11.9,29990000000.0,29480000000.0,1.0,1.1375,29860000000.0,30570000000.0
